C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 141, col 22, Error - 'category' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 150, col 22, Error - 'category' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 150, col 32, Error - 'config' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 159, col 14, Error - 'key' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 167, col 17, Error - 'key' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 198, col 18, Error - 'backupData' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 214, col 17, Error - 'index' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 222, col 24, Error - 'feature' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 230, col 25, Error - 'feature' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 239, col 27, Error - 'feature' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 256, col 28, Error - 'key' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 256, col 33, Error - 'value' is defined but never used. Allowed unused args must match /^_/u. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\config.js: line 266, col 33, Error - 'defaultValue' is assigned a value but never used. (no-unused-vars)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\lazy-loading.js: line 6, col 5, Error - 'userRequestsAI' is not defined. (no-undef)
C:\Users\jonas\Documents\GitHub\bpmn_tool\bpmn-analyzer-pro\src\utils\lazy-loading.js: line 7, col 13, Error - 'AIOptimizer' is assigned a value but never used. (no-unused-vars)

60 problems
